Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Suburb,Propertycount,Postcode,zipcode,price,weekly_price,monthly_price
h,1840000.0,7.3,2.0,2.0,2.0,697.0,,,Boroondara,Kew East,2671.0,3102.0,,,,
h,1750000.0,7.3,4.0,2.0,2.0,696.0,,,Boroondara,Kew East,2671.0,3102.0,,,,
t,688000.0,25.2,2.0,2.0,1.0,240.0,,,Greater Dandenong,Keysborough,8459.0,3173.0,3173.0,50.0,300.0,
u,570000.0,6.4,3.0,1.0,1.0,118.0,86.0,1970.0,Maribyrnong,Kingsville,1808.0,3012.0,3012.0,90.5,365.0,1900.0
h,900000.0,6.4,3.0,1.0,1.0,275.0,11.0,1936.0,Maribyrnong,Kingsville,1808.0,3012.0,3012.0,90.5,365.0,1900.0
h,345000.0,31.7,4.0,1.0,0.0,651.0,150.0,2000.0,Melton,Kurunjang,3553.0,3337.0,,,,
h,570000.0,16.3,3.0,1.0,2.0,525.0,,,Whittlesea,Lalor,8279.0,3075.0,,,,
h,650000.0,41.0,3.0,3.0,2.0,1060.0,,,Frankston,Langwarrin,8743.0,3910.0,,,,
u,420000.0,14.6,2.0,1.0,1.0,119.0,,,Banyule,Lower Plenty,1624.0,3093.0,,,,
t,642500.0,6.4,2.0,2.0,1.0,126.0,95.0,2015.0,Maribyrnong,Maidstone,3873.0,3012.0,3012.0,90.5,365.0,1900.0
h,798000.0,6.4,3.0,2.0,2.0,159.0,152.0,2010.0,Maribyrnong,Maidstone,3873.0,3012.0,3012.0,90.5,365.0,1900.0
h,755000.0,6.4,3.0,2.0,2.0,0.0,,,Maribyrnong,Maidstone,3873.0,3012.0,3012.0,90.5,365.0,1900.0
t,710000.0,6.4,3.0,2.0,2.0,186.0,134.6,2011.0,Maribyrnong,Maidstone,3873.0,3012.0,3012.0,90.5,365.0,1900.0
h,1650000.0,5.9,3.0,1.0,2.0,354.0,117.0,1880.0,Stonnington,Malvern,4675.0,3144.0,3144.0,140.0,627.5,3000.0
h,2020000.0,5.9,3.0,2.0,2.0,400.0,216.0,2007.0,Stonnington,Malvern,4675.0,3144.0,3144.0,140.0,627.5,3000.0
h,3000000.0,8.4,4.0,3.0,3.0,736.0,,,Stonnington,Malvern East,8801.0,3145.0,3145.0,82.0,350.0,925.0
h,2500000.0,8.4,3.0,3.0,3.0,1011.0,206.0,1925.0,Stonnington,Malvern East,8801.0,3145.0,3145.0,82.0,350.0,925.0
h,2500000.0,8.4,3.0,1.0,2.0,1128.0,110.0,1950.0,Stonnington,Malvern East,8801.0,3145.0,3145.0,82.0,350.0,925.0
h,1200000.0,4.3,3.0,2.0,2.0,352.0,204.0,1997.0,Maribyrnong,Maribyrnong,4918.0,3032.0,3032.0,86.5,380.0,1255.0
t,940000.0,4.3,3.0,2.0,2.0,366.0,183.84,2012.0,Maribyrnong,Maribyrnong,4918.0,3032.0,3032.0,86.5,380.0,1255.0
h,1200000.0,11.4,2.0,1.0,2.0,397.0,96.0,1940.0,Glen Eira,McKinnon,2397.0,3204.0,3204.0,71.0,590.0,2251.0
h,600000.0,31.7,4.0,2.0,2.0,935.0,210.0,2005.0,Melton,Melton West,6065.0,3337.0,,,,
h,900000.0,20.0,3.0,1.0,2.0,585.0,,,Kingston,Mentone,6162.0,3194.0,,,,
h,2025000.0,20.0,4.0,2.0,2.0,408.0,274.0,2010.0,Kingston,Mentone,6162.0,3194.0,,,,
h,630000.0,25.9,4.0,2.0,2.0,475.0,220.0,2012.0,Whittlesea,Mernda,5812.0,3754.0,,,,
h,1071000.0,17.2,3.0,1.0,2.0,684.0,,,Whitehorse,Mitcham,6871.0,3132.0,3132.0,62.0,,
t,973000.0,17.2,3.0,2.0,2.0,323.0,,,Whitehorse,Mitcham,6871.0,3132.0,3132.0,62.0,,
h,881100.0,16.2,3.0,2.0,4.0,786.0,,1960.0,Banyule,Montmorency,3891.0,3094.0,,,,
h,1060000.0,6.2,2.0,1.0,1.0,283.0,,,Moonee Valley,Moonee Ponds,6232.0,3039.0,3039.0,79.5,385.0,1400.0
h,1225000.0,6.2,3.0,2.0,2.0,674.0,141.0,1920.0,Moonee Valley,Moonee Ponds,6232.0,3039.0,3039.0,79.5,385.0,1400.0
h,930000.0,26.5,3.0,1.0,4.0,905.0,,,Yarra Ranges,Mooroolbark,8280.0,3138.0,,,,
h,1800000.0,21.5,4.0,2.0,2.0,656.0,303.0,1950.0,Kingston,Mordialloc,3650.0,3195.0,3195.0,109.0,550.0,2000.0
h,1440000.0,21.5,4.0,2.0,2.0,695.0,,,Kingston,Mordialloc,3650.0,3195.0,3195.0,109.0,550.0,2000.0
t,900000.0,14.2,3.0,2.0,2.0,344.0,3.0,2000.0,Monash,Mount Waverley,13366.0,3149.0,3149.0,60.0,315.0,1100.0
u,730000.0,14.2,2.0,1.0,1.0,292.0,,,Monash,Mount Waverley,13366.0,3149.0,3149.0,60.0,315.0,1100.0
h,2558000.0,14.2,5.0,5.0,2.0,667.0,431.0,2015.0,Monash,Mount Waverley,13366.0,3149.0,3149.0,60.0,315.0,1100.0
h,1001000.0,18.8,4.0,2.0,7.0,771.0,,,Monash,Mulgrave,7113.0,3170.0,,,,
h,655000.0,34.1,4.0,2.0,2.0,638.0,,,Casey,Narre Warren,9376.0,3805.0,3805.0,150.0,380.0,1400.0
h,1050000.0,6.2,2.0,1.0,0.0,571.0,,,Hobsons Bay,Newport,5498.0,3015.0,3015.0,96.0,559.5,1974.0
t,730000.0,6.2,3.0,2.0,2.0,200.0,126.7,2005.0,Hobsons Bay,Newport,5498.0,3015.0,3015.0,96.0,559.5,1974.0
h,1195000.0,6.2,3.0,2.0,2.0,358.0,,2017.0,Hobsons Bay,Newport,5498.0,3015.0,3015.0,96.0,559.5,1974.0
h,923000.0,6.2,4.0,2.0,2.0,224.0,,,Hobsons Bay,Newport,5498.0,3015.0,3015.0,96.0,559.5,1974.0
u,600000.0,6.2,2.0,1.0,1.0,163.0,,1990.0,Hobsons Bay,Newport,5498.0,3015.0,3015.0,96.0,559.5,1974.0
h,1230000.0,10.4,3.0,2.0,1.0,324.0,207.0,2016.0,Moonee Valley,Niddrie,2291.0,3042.0,3042.0,65.0,400.0,1550.0
h,1475000.0,1.8,4.0,2.0,1.0,137.0,,,Melbourne,North Melbourne,6821.0,3051.0,3051.0,100.0,688.5,2646.0
u,450000.0,1.8,2.0,1.0,1.0,0.0,,1983.0,Melbourne,North Melbourne,6821.0,3051.0,3051.0,100.0,688.5,2646.0
u,525000.0,1.8,2.0,1.0,1.0,1618.0,,,Melbourne,North Melbourne,6821.0,3051.0,3051.0,100.0,688.5,2646.0
h,1225000.0,5.3,3.0,1.0,2.0,260.0,,,Darebin,Northcote,11364.0,3070.0,3070.0,91.0,520.0,2200.0
h,1955000.0,5.3,4.0,2.0,1.0,5.0,,,Darebin,Northcote,11364.0,3070.0,3070.0,91.0,520.0,2200.0
h,2775000.0,5.3,3.0,1.0,2.0,901.0,,,Darebin,Northcote,11364.0,3070.0,3070.0,91.0,520.0,2200.0
h,1310000.0,15.4,3.0,1.0,2.0,717.0,,,Whitehorse,Nunawading,4973.0,3131.0,,,,
h,1415000.0,12.3,4.0,2.0,3.0,588.0,,1970.0,Monash,Oakleigh,3224.0,3166.0,3166.0,60.0,350.0,1358.5
u,601000.0,15.5,2.0,1.0,1.0,0.0,62.0,1980.0,Monash,Oakleigh South,3692.0,3167.0,,,,
u,440000.0,11.4,2.0,1.0,1.0,1100.0,,,Glen Eira,Ormond,3578.0,3204.0,3204.0,71.0,590.0,2251.0
u,370000.0,11.4,1.0,1.0,1.0,2029.0,54.0,2009.0,Glen Eira,Ormond,3578.0,3204.0,3204.0,71.0,590.0,2251.0
h,1051000.0,21.5,3.0,2.0,2.0,597.0,,,Kingston,Parkdale,5087.0,3195.0,3195.0,109.0,550.0,2000.0
t,1206000.0,21.5,3.0,2.0,2.0,300.0,,,Kingston,Parkdale,5087.0,3195.0,3195.0,109.0,550.0,2000.0
t,900000.0,8.5,3.0,2.0,1.0,0.0,149.0,2014.0,Moreland,Pascoe Vale,7485.0,3044.0,3044.0,79.5,280.0,850.0
h,940000.0,8.5,3.0,1.0,2.0,587.0,,,Moreland,Pascoe Vale,7485.0,3044.0,3044.0,79.5,280.0,850.0
h,1114000.0,8.5,3.0,2.0,2.0,256.0,190.0,2017.0,Moreland,Pascoe Vale,7485.0,3044.0,3044.0,79.5,280.0,850.0
h,520000.0,14.7,3.0,2.0,2.0,312.0,185.0,2014.0,Wyndham,Point Cook,15542.0,3030.0,3030.0,68.0,380.0,1300.0
h,715000.0,14.7,4.0,2.0,2.0,630.0,,2006.0,Wyndham,Point Cook,15542.0,3030.0,3030.0,68.0,380.0,1300.0
h,1900000.0,3.5,3.0,2.0,3.0,337.0,,,Port Phillip,Port Melbourne,8648.0,3207.0,3207.0,152.0,1100.0,3600.0
u,1480000.0,3.5,2.0,2.0,2.0,0.0,,2000.0,Port Phillip,Port Melbourne,8648.0,3207.0,3207.0,152.0,1100.0,3600.0
u,760000.0,3.5,2.0,2.0,1.0,0.0,77.0,2013.0,Port Phillip,Port Melbourne,8648.0,3207.0,3207.0,152.0,1100.0,3600.0
h,2635000.0,4.6,4.0,2.0,2.0,401.0,154.0,1910.0,Stonnington,Prahran,7717.0,3181.0,3181.0,112.0,713.0,2699.5
h,1250000.0,4.6,2.0,1.0,0.0,192.0,100.0,1910.0,Stonnington,Prahran,7717.0,3181.0,3181.0,112.0,713.0,2699.5
u,400000.0,4.6,1.0,1.0,2.0,0.0,50.0,1960.0,Stonnington,Prahran,7717.0,3181.0,3181.0,112.0,713.0,2699.5
h,1310000.0,4.6,2.0,2.0,1.0,78.0,,,Stonnington,Prahran,7717.0,3181.0,3181.0,112.0,713.0,2699.5
u,626000.0,4.6,2.0,1.0,2.0,0.0,78.0,2000.0,Stonnington,Prahran,7717.0,3181.0,3181.0,112.0,713.0,2699.5
h,1270000.0,8.4,3.0,2.0,2.0,585.0,,,Darebin,Preston,14577.0,3072.0,3072.0,71.0,450.0,1300.0
h,980000.0,8.4,3.0,1.0,5.0,581.0,,,Darebin,Preston,14577.0,3072.0,3072.0,71.0,450.0,1300.0
h,1148000.0,8.4,4.0,1.0,2.0,552.0,140.0,1940.0,Darebin,Preston,14577.0,3072.0,3072.0,71.0,450.0,1300.0
h,1540000.0,3.5,3.0,2.0,1.0,288.0,,,Yarra,Princes Hill,1008.0,3054.0,3054.0,90.0,480.0,1500.0
h,1210000.0,12.0,4.0,3.0,4.0,725.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,935000.0,12.0,3.0,1.0,2.0,529.0,99.0,1960.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,510000.0,12.0,3.0,2.0,2.0,292.0,119.0,1950.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,861000.0,12.0,5.0,3.0,2.0,650.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,732000.0,12.0,3.0,1.0,2.0,952.0,,,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,755000.0,12.0,4.0,2.0,2.0,479.0,157.0,1995.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
u,325000.0,12.0,1.0,1.0,1.0,60.0,,1970.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,1200000.0,12.0,4.0,2.0,2.0,499.0,260.0,1940.0,Darebin,Reservoir,21650.0,3073.0,3073.0,55.0,335.0,1177.5
h,1450000.0,19.9,3.0,2.0,2.0,1555.0,,,Maroondah,Ringwood,7785.0,3134.0,3134.0,93.0,265.0,999.0
h,800000.0,19.9,3.0,2.0,1.0,461.0,133.0,2005.0,Maroondah,Ringwood,7785.0,3134.0,3134.0,93.0,265.0,999.0
u,655000.0,19.9,2.0,1.0,1.0,306.0,,,Maroondah,Ringwood,7785.0,3134.0,3134.0,93.0,265.0,999.0
h,812000.0,19.9,4.0,2.0,2.0,962.0,,,Maroondah,Ringwood North,3619.0,3134.0,3134.0,93.0,265.0,999.0
h,1400000.0,8.9,3.0,2.0,2.0,697.0,,,Banyule,Rosanna,3540.0,3084.0,3084.0,93.0,670.0,1490.0
h,1170000.0,8.9,5.0,3.0,3.0,694.0,210.0,1975.0,Banyule,Rosanna,3540.0,3084.0,3084.0,93.0,670.0,1490.0
h,970000.0,23.5,5.0,3.0,2.0,725.0,,,Knox,Rowville,11667.0,3178.0,3178.0,69.0,,
h,2255000.0,15.2,5.0,3.0,2.0,556.0,,2012.0,Bayside,Sandringham,4497.0,3191.0,3191.0,138.0,835.0,3900.0
h,870000.0,22.2,3.0,2.0,2.0,590.0,151.0,1981.0,Knox,Scoresby,2206.0,3179.0,,,,
h,1870000.0,5.1,4.0,2.0,2.0,457.0,,,Maribyrnong,Seddon,2417.0,3011.0,3011.0,65.0,350.0,1300.0
t,1750000.0,1.9,3.0,3.0,2.0,100.0,,,Port Phillip,South Melbourne,5943.0,3205.0,3205.0,144.0,999.0,3525.0
h,1800000.0,1.9,4.0,3.0,1.0,153.0,93.0,1900.0,Port Phillip,South Melbourne,5943.0,3205.0,3205.0,144.0,999.0,3525.0
h,485000.0,20.5,4.0,2.0,2.0,196.0,163.0,2008.0,Whittlesea,South Morang,7969.0,3752.0,,,,
u,1350000.0,2.7,2.0,2.0,1.0,0.0,109.0,1930.0,Melbourne,South Yarra,14887.0,3141.0,3141.0,120.0,836.0,3030.0
u,940000.0,2.7,3.0,2.0,3.0,0.0,20.0,,Melbourne,South Yarra,14887.0,3141.0,3141.0,120.0,836.0,3030.0
u,410000.0,2.7,1.0,1.0,1.0,0.0,50.0,1960.0,Stonnington,South Yarra,14887.0,3141.0,3141.0,120.0,836.0,3030.0
u,980000.0,2.7,2.0,1.0,0.0,0.0,,,Stonnington,South Yarra,14887.0,3141.0,3141.0,120.0,836.0,3030.0
u,380000.0,2.7,1.0,1.0,0.0,0.0,,,Stonnington,South Yarra,14887.0,3141.0,3141.0,120.0,836.0,3030.0
u,625000.0,0.7,2.0,1.0,1.0,0.0,88.0,,Melbourne,Southbank,8400.0,3006.0,3006.0,150.0,1099.5,3955.0
h,917000.0,20.8,6.0,2.0,2.0,869.0,,,Greater Dandenong,Springvale,7412.0,3171.0,,,,
h,632500.0,14.0,4.0,2.0,2.0,592.0,,,Brimbank,St Albans,14042.0,3021.0,,,,
h,702000.0,14.0,0.0,0.0,0.0,600.0,,,Brimbank,St Albans,14042.0,3021.0,,,,
u,701000.0,5.0,2.0,1.0,0.0,0.0,107.0,1950.0,Port Phillip,St Kilda,13240.0,3182.0,3182.0,118.0,815.0,3100.0
h,1600000.0,5.0,4.0,2.0,3.0,613.0,160.0,1910.0,Port Phillip,St Kilda,13240.0,3182.0,3182.0,118.0,815.0,3100.0
h,2000000.0,8.2,7.0,3.0,4.0,608.0,355.0,1999.0,Moonee Valley,Strathmore,3284.0,3041.0,,,,
h,1610000.0,8.2,4.0,3.0,2.0,861.0,274.0,1955.0,Moonee Valley,Strathmore,3284.0,3041.0,,,,
h,1742000.0,8.2,3.0,2.0,3.0,697.0,,,Moonee Valley,Strathmore,3284.0,3041.0,,,,
h,1016000.0,8.2,3.0,2.0,1.0,304.0,,,Moonee Valley,Strathmore,3284.0,3041.0,,,,
h,700000.0,10.5,3.0,2.0,1.0,485.0,130.0,1950.0,Brimbank,Sunshine,3755.0,3020.0,3020.0,40.0,160.0,600.0
h,615000.0,10.5,2.0,1.0,0.0,418.0,94.0,1940.0,Brimbank,Sunshine,3755.0,3020.0,3020.0,40.0,160.0,600.0
h,650000.0,10.5,3.0,1.0,2.0,691.0,,,Brimbank,Sunshine West,6763.0,3020.0,3020.0,40.0,160.0,600.0
h,2400000.0,10.2,5.0,3.0,2.0,593.0,309.0,2016.0,Whitehorse,Surrey Hills,5457.0,3127.0,3127.0,72.0,444.5,1699.0
t,938000.0,10.2,3.0,1.0,2.0,271.0,,,Whitehorse,Surrey Hills,5457.0,3127.0,3127.0,72.0,444.5,1699.0
h,2290000.0,10.2,4.0,2.0,2.0,910.0,,,Boroondara,Surrey Hills,5457.0,3127.0,3127.0,72.0,444.5,1699.0
h,1775000.0,10.2,3.0,2.0,2.0,780.0,,,Boroondara,Surrey Hills,5457.0,3127.0,3127.0,72.0,444.5,1699.0
h,659500.0,18.0,3.0,2.0,4.0,665.0,,,Brimbank,Sydenham,3640.0,3037.0,,,,
h,505000.0,18.4,4.0,2.0,2.0,498.0,167.0,2010.0,Wyndham,Tarneit,10160.0,3029.0,3029.0,58.0,350.0,1200.0
h,560000.0,18.4,4.0,2.0,2.0,452.0,159.0,2009.0,Wyndham,Tarneit,10160.0,3029.0,3029.0,58.0,350.0,1200.0
h,701000.0,15.5,4.0,2.0,2.0,651.0,,,Brimbank,Taylors Lakes,5336.0,3038.0,,,,
h,2600000.0,15.5,4.0,2.0,3.0,1330.0,,,Manningham,Templestowe,6202.0,3106.0,,,,
h,1205000.0,15.5,4.0,2.0,2.0,646.0,167.0,1980.0,Manningham,Templestowe,6202.0,3106.0,,,,
h,1750000.0,15.5,5.0,3.0,2.0,787.0,334.0,1990.0,Manningham,Templestowe,6202.0,3106.0,,,,
h,1350000.0,15.5,4.0,2.0,2.0,1025.0,,1980.0,Manningham,Templestowe,6202.0,3106.0,,,,
h,2300000.0,15.5,5.0,3.0,3.0,4001.0,,1995.0,Manningham,Templestowe,6202.0,3106.0,,,,
h,2330000.0,15.5,5.0,2.0,2.0,862.0,,,Manningham,Templestowe,6202.0,3106.0,,,,
h,1350000.0,12.4,3.0,2.0,3.0,725.0,,,Manningham,Templestowe Lower,5420.0,3107.0,,,,
h,1410000.0,12.4,5.0,2.0,2.0,648.0,250.0,1975.0,Manningham,Templestowe Lower,5420.0,3107.0,,,,
h,1204000.0,12.4,3.0,1.0,2.0,716.0,,,Manningham,Templestowe Lower,5420.0,3107.0,,,,
h,610000.0,27.0,3.0,1.0,0.0,1281.0,,,Knox,The Basin,1690.0,3154.0,,,,
h,760000.0,15.3,4.0,1.0,2.0,695.0,,,Whittlesea,Thomastown,7955.0,3074.0,,,,
h,670000.0,15.3,3.0,2.0,2.0,541.0,121.0,1980.0,Whittlesea,Thomastown,7955.0,3074.0,,,,
u,1860000.0,4.1,3.0,2.0,2.0,0.0,176.0,1930.0,Stonnington,Toorak,7217.0,3142.0,3142.0,118.0,699.0,2591.5
u,1400000.0,4.1,3.0,2.0,2.0,0.0,,1975.0,Stonnington,Toorak,7217.0,3142.0,3142.0,118.0,699.0,2591.5
u,1350000.0,4.1,3.0,2.0,1.0,187.0,133.0,1940.0,Stonnington,Toorak,7217.0,3142.0,3142.0,118.0,699.0,2591.5
h,2070000.0,4.3,4.0,3.0,2.0,291.0,,,Moonee Valley,Travancore,1052.0,3032.0,3032.0,86.5,380.0,1255.0
h,865000.0,17.2,3.0,1.0,2.0,603.0,,,Whitehorse,Vermont,4181.0,3133.0,3133.0,60.0,660.0,3980.0
h,980000.0,17.2,4.0,2.0,0.0,539.0,192.0,1978.0,Whitehorse,Vermont,4181.0,3133.0,3133.0,60.0,660.0,3980.0
h,950000.0,17.2,4.0,2.0,2.0,660.0,,,Whitehorse,Vermont South,4280.0,3133.0,3133.0,60.0,660.0,3980.0
h,1295000.0,8.9,4.0,2.0,2.0,702.0,,,Banyule,Viewbank,2698.0,3084.0,3084.0,93.0,670.0,1490.0
h,788800.0,14.5,4.0,2.0,4.0,631.0,,,Banyule,Watsonia,2329.0,3087.0,,,,
h,900000.0,14.5,3.0,2.0,2.0,280.0,,,Banyule,Watsonia,2329.0,3087.0,,,,
h,700000.0,14.5,3.0,1.0,1.0,530.0,,,Banyule,Watsonia,2329.0,3087.0,,,,
h,455000.0,14.7,4.0,1.0,4.0,534.0,101.0,1983.0,Wyndham,Werribee,16166.0,3030.0,3030.0,68.0,380.0,1300.0
h,483000.0,14.7,3.0,1.0,2.0,569.0,,,Wyndham,Werribee,16166.0,3030.0,3030.0,68.0,380.0,1300.0
h,455000.0,14.7,3.0,1.0,1.0,610.0,125.0,1980.0,Wyndham,Werribee,16166.0,3030.0,3030.0,68.0,380.0,1300.0
h,1276000.0,6.4,4.0,2.0,1.0,323.0,130.0,1945.0,Maribyrnong,West Footscray,5058.0,3012.0,3012.0,90.5,365.0,1900.0
h,700000.0,16.5,3.0,2.0,4.0,673.0,,1980.0,Hume,Westmeadows,2474.0,3049.0,,,,
h,729000.0,16.5,3.0,1.0,1.0,672.0,,,Hume,Westmeadows,2474.0,3049.0,,,,
h,1184000.0,16.7,4.0,2.0,2.0,700.0,,,Monash,Wheelers Hill,7392.0,3150.0,3150.0,80.0,405.0,1490.5
h,1157000.0,16.7,4.0,2.0,2.0,752.0,162.0,1971.0,Monash,Wheelers Hill,7392.0,3150.0,3150.0,80.0,405.0,1490.5
h,1100000.0,16.7,5.0,2.0,2.0,672.0,237.0,1970.0,Monash,Wheelers Hill,7392.0,3150.0,3150.0,80.0,405.0,1490.5
h,2200000.0,6.8,4.0,3.0,2.0,650.0,,,Hobsons Bay,Williamstown,6380.0,3016.0,3016.0,180.0,599.5,2095.0
h,865000.0,4.6,2.0,2.0,0.0,70.0,,,Stonnington,Windsor,4380.0,3181.0,3181.0,112.0,713.0,2699.5
h,900000.0,25.2,3.0,2.0,2.0,0.0,177.0,,Manningham,Wonga Park,1328.0,3115.0,,,,
h,500000.0,27.2,4.0,2.0,1.0,512.0,179.0,2005.0,Wyndham,Wyndham Vale,5262.0,3024.0,,,,
h,1142000.0,6.3,4.0,3.0,2.0,234.0,176.0,2012.0,Maribyrnong,Yarraville,6543.0,3013.0,3013.0,108.5,800.0,2000.0
h,1100000.0,6.3,3.0,1.0,6.0,732.0,,,Maribyrnong,Yarraville,6543.0,3013.0,3013.0,108.5,800.0,2000.0
h,780000.0,6.3,2.0,1.0,1.0,178.0,84.0,2013.0,Maribyrnong,Yarraville,6543.0,3013.0,3013.0,108.5,800.0,2000.0
h,920000.0,6.3,3.0,2.0,2.0,182.0,,,Maribyrnong,Yarraville,6543.0,3013.0,3013.0,108.5,800.0,2000.0
u,500000.0,6.3,2.0,1.0,1.0,0.0,85.0,,Maribyrnong,Yarraville,6543.0,3013.0,3013.0,108.5,800.0,2000.0
h,655000.0,14.0,4.0,3.0,3.0,531.0,,,Brimbank,Albanvale,1899.0,3021.0,,,,
h,890000.0,11.0,4.0,1.0,1.0,499.0,,,Hobsons Bay,Altona,5301.0,3018.0,3018.0,80.0,732.5,1550.5
h,935000.0,11.0,4.0,2.0,2.0,629.0,180.0,1985.0,Hobsons Bay,Altona,5301.0,3018.0,3018.0,80.0,732.5,1550.5
t,815000.0,11.0,3.0,2.0,2.0,159.0,130.0,2014.0,Hobsons Bay,Altona,5301.0,3018.0,3018.0,80.0,732.5,1550.5
u,440500.0,15.5,3.0,1.0,1.0,205.0,,1990.0,Hobsons Bay,Altona Meadows,7630.0,3028.0,3028.0,70.0,290.0,870.0
u,451500.0,9.4,3.0,1.0,1.0,180.0,88.0,1965.0,Hobsons Bay,Altona North,5132.0,3025.0,,,,
u,825000.0,4.3,3.0,2.0,2.0,2905.0,164.0,2005.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,425500.0,4.3,2.0,1.0,1.0,1727.0,82.0,1960.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,920000.0,4.3,2.0,2.0,0.0,234.0,,1910.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
t,762000.0,4.3,3.0,1.0,1.0,0.0,,,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1306000.0,4.3,3.0,1.0,0.0,199.0,126.0,1900.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
u,566000.0,4.3,2.0,1.0,1.0,1017.0,,1972.0,Moonee Valley,Ascot Vale,6567.0,3032.0,3032.0,86.5,380.0,1255.0
h,1420000.0,10.2,3.0,1.0,1.0,726.0,130.0,1965.0,Monash,Ashwood,2894.0,3147.0,,,,
t,805000.0,21.5,3.0,2.0,2.0,0.0,164.0,2006.0,Kingston,Aspendale,2824.0,3195.0,3195.0,109.0,550.0,2000.0
h,934000.0,9.5,4.0,2.0,1.0,581.0,163.0,1975.0,Moonee Valley,Avondale Heights,4502.0,3034.0,,,,
u,585000.0,6.4,2.0,1.0,1.0,598.0,,,Port Phillip,Balaclava,2952.0,3183.0,3183.0,97.5,700.0,2418.0
h,2330000.0,7.9,3.0,2.0,4.0,656.0,210.0,1970.0,Boroondara,Balwyn,5682.0,3103.0,3103.0,71.0,463.5,1486.5
t,1721000.0,9.7,3.0,2.0,2.0,301.0,,1995.0,Boroondara,Balwyn North,7809.0,3104.0,3104.0,80.0,450.0,1750.0
h,650000.0,23.2,3.0,1.0,2.0,787.0,,,Maroondah,Bayswater North,3598.0,3153.0,,,,
h,762000.0,23.2,3.0,2.0,2.0,792.0,148.0,1980.0,Maroondah,Bayswater North,3598.0,3153.0,,,,
h,1384000.0,13.8,4.0,3.0,2.0,631.0,,,Glen Eira,Bentleigh East,10969.0,3165.0,3165.0,69.0,490.0,1800.0
h,1350000.0,13.4,3.0,2.0,1.0,601.0,,,Whitehorse,Blackburn,5713.0,3130.0,3130.0,96.0,410.0,1790.0
h,1070000.0,13.4,3.0,1.0,2.0,448.0,96.0,1950.0,Whitehorse,Blackburn,5713.0,3130.0,3130.0,96.0,410.0,1790.0
h,1500000.0,13.4,2.0,1.0,1.0,1021.0,,,Whitehorse,Blackburn,5713.0,3130.0,3130.0,96.0,410.0,1790.0
h,1200000.0,13.4,3.0,2.0,2.0,567.0,,,Whitehorse,Blackburn,5713.0,3130.0,3130.0,96.0,410.0,1790.0
h,1200000.0,13.4,6.0,2.0,2.0,675.0,,,Whitehorse,Blackburn North,2867.0,3130.0,3130.0,96.0,410.0,1790.0
h,1100000.0,13.4,3.0,1.0,1.0,614.0,,,Whitehorse,Blackburn North,2867.0,3130.0,3130.0,96.0,410.0,1790.0
u,706000.0,13.4,2.0,1.0,1.0,305.0,305.0,1940.0,Whitehorse,Blackburn North,2867.0,3130.0,3130.0,96.0,410.0,1790.0
h,785000.0,25.0,3.0,2.0,2.0,723.0,138.0,1980.0,Knox,Boronia,9704.0,3155.0,,,,
h,950000.0,25.0,4.0,2.0,4.0,2033.0,255.0,1970.0,Knox,Boronia,9704.0,3155.0,,,,
h,2800000.0,10.5,4.0,3.0,2.0,498.0,226.0,1900.0,Bayside,Brighton,10579.0,3186.0,3186.0,159.5,900.0,3550.0
h,570500.0,14.0,3.0,1.0,1.0,640.0,92.0,1965.0,Hume,Broadmeadows,4294.0,3047.0,,,,
h,631000.0,14.0,4.0,2.0,2.0,696.0,158.0,1960.0,Hume,Broadmeadows,4294.0,3047.0,,,,
u,372100.0,6.4,2.0,1.0,1.0,0.0,66.0,2000.0,Hobsons Bay,Brooklyn,962.0,3012.0,3012.0,90.5,365.0,1900.0
h,1350000.0,5.2,4.0,2.0,1.0,372.0,184.0,1920.0,Moreland,Brunswick,11918.0,3056.0,3056.0,77.0,525.0,2150.0
h,1300000.0,5.2,5.0,2.0,0.0,479.0,,,Moreland,Brunswick,11918.0,3056.0,3056.0,77.0,525.0,2150.0
u,315000.0,5.2,1.0,1.0,1.0,0.0,,,Moreland,Brunswick,11918.0,3056.0,3056.0,77.0,525.0,2150.0
t,702500.0,4.0,2.0,2.0,1.0,65.0,78.0,2013.0,Moreland,Brunswick East,5533.0,3057.0,3057.0,100.0,550.0,2200.0
